make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,DISTINCTIVE,2011,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.7,218,14.9,23.2,19.2,--,--,--,--,--,4,4,ABS + EBD + BAS,8,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1365,400,750,225/45R17,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים מפוצלת,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,י,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,VELOCE,2019,5,5,--,6,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1742,240,5750,34.6,2000,6,244,10.5,19.2,14.7,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",435.1,179.8,146.5,263.4,350,--,1320,500,1000,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,מלפנים,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,COMPETIZIONE,2014,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5000,21,2500,9.4,195,11.9,18.8,15.6,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,436.1,179.8,146.5,263.4,350,--,1280,400,750,205/55R16,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,יש,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,DISTINCTIVE,2012,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5000,21,1750,9.4,195,11.9,18.8,15.6,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1355,400,750,225/45R17,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,SPORT,2018,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,150,5500,25.4,2500,8.2,210,13.5,22.7,18.1,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",435.1,179.8,146.5,263.4,350,--,1290,500,1300,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,אין,אין,אחוריי,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,DISTINCTIVE,2010,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5000,21,1750,9.4,195,11.9,18.8,15.6,--,--,--,--,--,4,4,ABS + EBD + BAS,8,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1355,400,750,225/45R17,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים מפוצלת,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,אין,אין,יש,יש,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,MILANO,2016,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,150,5500,25.4,2500,8.2,210,13.5,22.7,18.1,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1290,500,1300,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,אין,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,VELOCE,2019,5,5,--,6,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1742,240,5750,34.6,2000,6,244,10.5,19.2,14.7,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",435.1,179.8,146.5,263.4,350,--,1320,500,1000,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד משולב עור,א,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,,0,0,0,--,0,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,1,0
אלפא_רומיאו,ג'ולייטה,,2011,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1742,235,5500,34.6,1900,6.8,242,9.1,17.2,13.1,--,--,--,--,--,9,9,ABS + EBD + BAS,8,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1395,400,750,225/40R18,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים מפוצלת,גג שמש פנוראמי,1,יש,בד משולב עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,אין,אין,יש,אין,אין,אי,,,,,,,,
אלפא_רומיאו,ג'ולייטה,SPORT,2018,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.7,218,15.9,24.4,20.4,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",435.1,179.8,146.5,263.4,350,--,1305,500,1300,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,,,,,,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,,2012,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1742,235,5500,34.6,1900,6.8,242,9.1,17.2,13.1,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1395,400,750,225/40R18,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד משולב עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,אין,אין,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,SPRINT,2015,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.6,218,14.9,23.2,19.6,--,--,--,--,--,6,6,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1310,400,750,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,VELOCE,2016,5,5,--,6,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1742,240,5750,34.6,2000,6,244,10.5,19.2,14.7,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1320,500,1000,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,יש  + זכרון,מלפנים,אין,קסנון,יש,יש,יש,אחוריים + קד,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,MILANO,2015,5,5,--,6,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.6,218,14.9,23.2,19.6,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1310,400,750,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אי,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,MILANO,2015,5,5,--,6,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.8,218,12.8,21.7,17.5,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1290,400,750,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,אין,יש,מראות,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,PROGRESSION,2011,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.7,218,14.9,23.2,19.2,--,--,--,--,--,4,4,ABS + EBD + BAS,8,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1365,400,750,205/55R16,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,SPORTIVA,2017,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.7,218,15.9,24.4,20.4,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1305,500,1300,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמ,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,COMPETIZIONE,2017,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,150,5500,25.4,2500,8.2,210,13.5,22.7,18.1,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1290,500,1300,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,י,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,DISTINCTIVE,2012,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.8,218,12.8,21.7,17.2,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1365,400,750,225/45R17,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בל,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,TURISMO,2014,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.8,218,12.8,21.7,17.5,--,--,--,--,--,5,5,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1290,400,750,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,אין,י,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,COMPETIZIONE,2016,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,150,5500,25.4,2500,8.2,210,13.5,22.7,18.1,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1290,500,1300,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,מזגן רגיל,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,MILANO,2014,5,5,--,6,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.6,218,14.9,23.2,19.6,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1310,400,750,225/40R18,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיים,אין,אי,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,TURISMO,2015,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.6,218,14.9,23.2,19.6,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1310,400,750,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיי,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,TURISMO,2014,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.6,218,14.9,23.2,19.6,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435.1,179.8,146.5,263.4,350,--,1310,400,750,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אחוריים + קדמיי,,,,,,,,,,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,MILANO,2013,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.8,218,12.8,21.7,17.2,--,--,--,--,--,5,5,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1365,400,750,225/55R17,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,אין,אין,יש,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,DISTINCTIVE,2013,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5000,21,1750,9.4,195,11.9,18.8,15.6,--,--,--,--,--,7,7,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1355,400,750,225/45R17,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,אין,יש,אין,הגה בלבד,,,,,,,,,,,,,,
אלפא_רומיאו,ג'ולייטה,PROGRESSION,2012,5,5,--,5,--,--,--,2010,קדמית,ידנית,6,טורבו בנזין,4,1368,120,5000,21,1750,9.4,195,11.9,18.8,15.6,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,435,179,146,263,350,--,1355,400,750,205/55R16,60,מקורית + שליטה מההגה,אין,אין,אין,--,אין,אין,אין,אין,אין,4,מזגן רגיל,0,1,ללא,בד,אין,אין,אין,רגילים,יש,אין,אין,אין,אין,אין,יש,אין,אין,אין,אין,אין,הגה בלבד,אין,אין,יש,יש,אין,אין,אין,רגילים,אין,מ,,,,
אלפא_רומיאו,ג'ולייטה,SPORT,2019,5,5,--,5,--,--,--,2010,קדמית,אוטומטית - רובוטית כפולת מצמדים,6,טורבו בנזין,4,1368,170,5500,25.4,2500,7.7,218,15.9,24.4,20.4,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",435.1,179.8,146.5,263.4,350,--,1305,500,1300,225/45R17,60,מקורית + שליטה מההגה,יש,אין,יש,5,אין,USB + AUX,אין,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,אופציה לגג שמש פנוראמי,1,יש,בד,אין,אין,אין,,,,,,,,,,,,,,,,,,,,,,,,,,,,
