Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,hanaa_nm,automatic_ind,delek_cd,fieldprice_equ,n_model
122,מזדה,5.0,LUXURY,2014,5,7,0,5,0.0,0,0,2010,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,144,6500,18.299999237060547,4500,13.100000381469727,186.0,8.9,15.3,11.2,0,0,0,0,0,13.0,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,175.0,161.5,275.0,158.0,780.0,1482,600,750,205/55R16,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,['2']
123,מזדה,5.0,EXECUTIVE,2012,5,7,0,5,0.0,0,0,2010,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,144,6500,18.299999237060547,4500,13.100000381469727,186.0,8.9,15.3,11.2,0,0,0,0,0,10.0,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,175.0,161.5,275.0,158.0,780.0,1482,600,750,195/65R15,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,['2']
124,מזדה,5.0,EXECUTIVE,2011,5,7,0,5,0.0,0,0,2010,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,144,6500,18.299999237060547,4500,13.100000381469727,186.0,8.9,15.3,11.2,0,0,0,0,0,10.0,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,175.0,161.5,275.0,158.0,780.0,1482,600,750,195/65R15,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,['2']
125,מזדה,5.0,EXECUTIVE,2015,5,7,0,5,0.0,0,0,2010,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,144,6500,18.299999237060547,4500,13.100000381469727,186.0,8.9,15.3,11.2,0,0,0,0,0,14.0,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,175.0,161.5,275.0,158.0,780.0,1482,600,750,195/65R15,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,USB + AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,['2']
126,מזדה,5.0,LUXURY,2011,5,7,0,5,0.0,0,0,2010,קדמית,אוטומטית - טיפטרוניק,5,בנזין,4,1999,144,6500,18.299999237060547,4500,13.100000381469727,186.0,8.9,15.3,11.2,0,0,0,0,0,10.0,אין ציון,ABS + EBD,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,175.0,161.5,275.0,158.0,780.0,1482,600,750,205/55R16,60.0,מקורית + שליטה מההגה,0,0,0,0.0,0,AUX,0,0,0,4,בקרת אקלים + פתחי איוורור מאחור,0,1,1,בד,0,0,0,רגילים,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"חלונות אחוריים כהים, מסילות גג",2X4,1,1,0,['2']
127,מזדה,MPV,,2006,5,7,0,0,0.0,שנתיים,0,2000,קדמית,אוטומטית,5,בנזין,6,2967,197,6300,27.20000076293945,4750,12.199999809265135,180.0,7.6,10.6,8.5,0,0,0,0,0,0.0,אין ציון,ABS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,183.0,175.5,284.0,294.0,866.0,1695,0,0,215/60R16,0.0,לא מקורית,0,0,0,0.0,0,0,0,0,0,4,מזגן רגיל,0,אופציונלי,1,בד,0,0,0,רגילים,אופציונלי,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['2']
128,מזדה,MPV,,2002,5,7,0,0,1204.0,שנתיים,0,2000,קדמית,אוטומטית,4,בנזין,6,2498,170,6250,22.79999923706055,4250,14.899999618530273,180.0,0.0,0.0,0.0,0,0,0,0,0,0.0,אין ציון,ABS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,183.0,175.5,284.0,294.0,866.0,1672,0,0,205/65R15,75.0,לא מקורית,0,0,0,0.0,0,0,0,0,0,4,מזגן רגיל,1,אופציונלי,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['2']
129,מזדה,MPV,,2003,5,7,0,0,0.0,שנתיים,0,2000,קדמית,אוטומטית,5,בנזין,6,2967,197,6300,27.20000076293945,4750,12.199999809265135,180.0,7.6,10.6,8.5,0,0,0,0,0,0.0,אין ציון,ABS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,183.0,175.5,284.0,294.0,866.0,1695,0,0,215/60R16,0.0,לא מקורית,0,0,0,0.0,0,0,0,0,0,4,מזגן רגיל,0,אופציונלי,1,בד,0,0,0,רגילים,אופציונלי,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['2']
130,מזדה,MPV,,2004,5,7,0,0,0.0,שנתיים,0,2000,קדמית,אוטומטית,5,בנזין,6,2967,197,6300,27.20000076293945,4750,12.199999809265135,180.0,7.6,10.6,8.5,0,0,0,0,0,0.0,אין ציון,ABS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,183.0,175.5,284.0,294.0,866.0,1695,0,0,215/60R16,0.0,לא מקורית,0,0,0,0.0,0,0,0,0,0,4,מזגן רגיל,0,אופציונלי,1,בד,0,0,0,רגילים,אופציונלי,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['2']
131,מזדה,MPV,,2001,5,7,0,0,0.0,שנתיים,0,2000,קדמית,אוטומטית,4,בנזין,6,2498,170,6250,22.79999923706055,4250,14.899999618530273,180.0,0.0,0.0,0.0,0,0,0,0,0,0.0,אין ציון,ABS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,183.0,175.5,284.0,294.0,866.0,1672,0,0,205/65R15,75.0,לא מקורית,0,0,0,0.0,0,0,0,0,0,4,מזגן רגיל,1,אופציונלי,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['2']
132,מזדה,MPV,,2005,5,7,0,0,0.0,שנתיים,0,2000,קדמית,אוטומטית,5,בנזין,6,2967,197,6300,27.20000076293945,4750,12.199999809265135,180.0,7.6,10.6,8.5,0,0,0,0,0,0.0,אין ציון,ABS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,183.0,175.5,284.0,294.0,866.0,1695,0,0,215/60R16,0.0,לא מקורית,0,0,0,0.0,0,0,0,0,0,4,מזגן רגיל,0,אופציונלי,1,בד,0,0,0,רגילים,אופציונלי,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['2']
133,מזדה,MPV,,2007,5,7,0,0,0.0,שנתיים,0,2000,קדמית,אוטומטית,5,בנזין,6,2967,197,6300,27.20000076293945,4750,12.199999809265135,180.0,7.6,10.6,8.5,0,0,0,0,0,0.0,אין ציון,ABS,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,183.0,175.5,284.0,294.0,866.0,1695,0,0,215/60R16,0.0,לא מקורית,0,0,0,0.0,0,0,0,0,0,4,מזגן רגיל,0,אופציונלי,1,בד,0,0,0,רגילים,אופציונלי,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['2']
134,מזדה,MPV,,2000,5,7,0,0,0.0,שנתיים,0,2000,קדמית,אוטומטית,4,בנזין,6,2498,170,6250,22.79999923706055,4250,14.899999618530273,180.0,0.0,0.0,0.0,0,0,0,0,0,0.0,אין ציון,ABS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475.0,183.0,175.5,284.0,294.0,866.0,1672,0,0,205/65R15,75.0,לא מקורית,0,0,0,0.0,0,0,0,0,0,4,מזגן רגיל,1,אופציונלי,1,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2X4,1,1,0,['2']
135,מזדה,3.0,COMFORT,2018,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,185.0,13.1,21.2,17.5,0,0,0,0,0,7.0,7.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,היגוי אקטיבי,0,0,0,0,1,0,0,0,0,458.0,179.5,145.0,270.0,414.0,0.0,1411,600,1300,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,הנעה בלבד,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
136,מזדה,3.0,ACTIVE,2013,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,208.0,13.3,21.2,17.5,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,179.5,145.0,270.0,414.0,0.0,1376,600,750,205/60R16,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,0,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
137,מזדה,3.0,PREMIUM,2018,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,185.0,13.3,21.2,17.5,0,0,0,0,0,7.0,7.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,היגוי אקטיבי,0,0,0,0,1,0,0,0,0,458.0,179.5,145.0,270.0,414.0,0.0,1411,600,1300,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,עור,יש - לנהג בלבד,0,0,LED עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
138,מזדה,3.0,ACTIVE,2013,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,120,6000,15.300000190734865,4000,11.600000381469727,185.0,14.7,20.8,18.1,0,0,0,0,0,3.0,3.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,179.5,145.0,270.0,414.0,0.0,1376,600,750,205/60R16,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,0,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
139,מזדה,3.0,ACTIVE,2014,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,120,6000,15.300000190734865,4000,11.600000381469727,185.0,14.7,20.8,18.1,0,0,0,0,0,3.0,3.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,179.5,145.0,270.0,414.0,0.0,1376,600,750,205/60R16,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,0,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
140,מזדה,3.0,PREMIUM,2017,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,185.0,13.3,21.2,17.5,0,0,0,0,0,7.0,7.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,היגוי אקטיבי,0,0,0,0,1,0,0,0,0,458.0,179.5,145.0,270.0,414.0,0.0,1411,600,1300,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,עור,יש - לנהג בלבד,0,0,LED עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
141,מזדה,3.0,COMFORT,2017,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,185.0,13.1,21.2,17.5,0,0,0,0,0,7.0,7.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,היגוי אקטיבי,0,0,0,0,1,0,0,0,0,458.0,179.5,145.0,270.0,414.0,0.0,1411,600,1300,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,הנעה בלבד,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
142,מזדה,3.0,COMFORT,2017,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,120,6000,15.300000190734865,4000,11.800000190734865,189.0,15.1,21.7,18.8,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,0,458.0,179.5,145.0,270.0,414.0,0.0,1360,600,1300,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,הנעה בלבד,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
143,מזדה,3.0,ACTIVE,2015,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,120,6000,15.300000190734865,4000,11.600000381469727,185.0,14.7,20.8,18.1,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,179.5,145.0,270.0,414.0,0.0,1376,600,750,205/60R16,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,0,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
144,מזדה,3.0,SPORT,2018,5,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,9.0,202.0,13.1,20.8,17.2,0,0,0,0,0,8.0,8.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,0,447.0,179.5,146.5,270.0,314.0,0.0,1416,600,1300,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
145,מזדה,3.0,ACTIVE,2015,5,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,120,6000,15.300000190734865,4000,11.699999809265135,181.0,14.7,20.8,18.1,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446.5,179.5,146.5,270.0,314.0,0.0,1385,600,750,205/60R16,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,0,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
146,מזדה,3.0,ACTIVE,2014,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,208.0,13.3,21.2,17.5,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,179.5,145.0,270.0,414.0,0.0,1376,600,750,205/60R16,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,0,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
147,מזדה,3.0,ACTIVE,2015,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,208.0,13.3,21.2,17.5,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,458.5,179.5,145.0,270.0,414.0,0.0,1376,600,750,205/60R16,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,0,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
148,מזדה,3.0,SPORT,2018,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,185.0,13.3,21.2,17.5,0,0,0,0,0,7.0,7.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,0,458.0,179.5,145.0,270.0,414.0,0.0,1411,600,1300,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
149,מזדה,3.0,ACTIVE,2015,5,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,9.0,202.0,13.1,20.8,17.2,0,0,0,0,0,5.0,5.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446.5,179.5,146.5,270.0,314.0,0.0,1385,600,750,205/60R16,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,0,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
150,מזדה,3.0,COMFORT,2016,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,208.0,13.3,21.3,17.5,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,0,458.5,179.5,145.0,270.0,414.0,0.0,1399,600,750,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,מערכת שטיפת פנסים,2X4,1,1,0,['2']
151,מזדה,3.0,ACTIVE,2013,5,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,120,6000,15.300000190734865,4000,11.699999809265135,181.0,14.7,20.8,18.1,0,0,0,0,0,3.0,3.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,446.5,179.5,146.5,270.0,314.0,0.0,1385,600,750,205/60R16,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,0,1,בד,0,0,0,רגילים,1,0,0,0,אחורית,0,1,0,0,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
152,מזדה,3.0,PREMIUM,2019,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,185.0,13.3,21.2,17.5,0,0,0,0,0,7.0,7.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,היגוי אקטיבי,0,0,0,0,1,0,0,0,0,458.0,179.5,145.0,270.0,414.0,0.0,1411,600,1300,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,עור,יש - לנהג בלבד,0,0,LED עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
153,מזדה,3.0,COMFORT,2019,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1496,120,6000,15.300000190734865,4000,11.800000190734865,189.0,15.1,21.7,18.8,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,1,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,0,458.0,179.5,145.0,270.0,414.0,0.0,1360,600,1300,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,LED עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,הנעה בלבד,1,מראות פנים,1,0,1,1,1,0,0,0,רגילים,0,0,2X4,1,1,0,['2']
154,מזדה,3.0,COMFORT,2016,5,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,9.0,202.0,13.2,20.8,17.2,0,0,0,0,0,5.0,5.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,0,446.5,179.5,146.5,270.0,314.0,0.0,1399,600,750,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,אופציונלי,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,0,1,1,בד,0,0,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,הנעה בלבד,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,מערכת שטיפת פנסים,2X4,1,1,0,['2']
155,מזדה,3.0,SPIRIT,2015,4,5,0,3,0.0,0,0,2013,קדמית,אוטומטית - טיפטרוניק,6,בנזין,4,1998,165,6000,21.399999618530273,4000,8.899999618530273,208.0,13.3,21.2,17.5,0,0,0,0,0,4.0,4.0,ABS + EBD + BAS,6,1,1,1,1,1,1,0,0,0,התרעה בלבד,0,0,0,0,1,0,0,0,0,458.5,179.5,145.0,270.0,414.0,0.0,1376,600,750,215/45R18,51.0,מקורית + שליטה מההגה,1,0,1,7.0,1,USB + AUX,0,0,0,4,בקרת אקלים מפוצלת,1,1,1,בד,0,0,0,קסנון עם מנגנון הפניה בסיבוב,1,1,1,0,אחורית,0,1,0,1,כניסה + הנעה,1,מראות פנים,1,0,1,0,1,0,0,0,רגילים,0,מערכת שטיפת פנסים,2X4,1,1,0,['2']
