tozeret_cd,degem_cd,shnat_yitzur,size
728,3,2012,24
728,4,2012,14
728,5,2012,41
728,6,2012,63
728,7,2012,9
728,7,2013,146
728,8,2013,36
728,9,2013,17
728,11,2006,35
728,12,2006,33
728,14,2007,17
728,14,2008,8
728,15,2007,16
728,15,2008,10
728,15,2014,9
728,22,2014,20
728,22,2015,17
728,61,2010,9
728,63,2016,88
728,63,2017,97
728,64,2016,74
728,64,2017,61
728,65,2016,87
728,71,2017,118
728,1421,1997,10
728,1471,2001,10
729,10,2007,11
729,11,2007,8
729,11,2008,22
730,1,2012,12
730,1,2013,16
730,2,2012,32
730,3,2012,36
730,5,2013,11
730,6,2011,321
730,6,2012,1731
730,6,2013,868
730,7,2011,100
730,7,2012,530
730,7,2013,169
730,8,2011,401
730,8,2012,3392
730,8,2013,2264
730,9,2011,47
730,9,2012,357
730,9,2013,80
730,10,2011,33
730,10,2012,364
730,10,2013,93
730,11,2010,406
730,11,2011,624
730,11,2012,165
730,12,2012,73
730,12,2013,61
730,13,2012,63
730,13,2013,53
730,14,2011,18
730,14,2012,359
730,14,2013,216
730,14,2014,15
730,15,2012,106
730,15,2013,42
730,16,2011,8
730,16,2012,116
730,16,2013,37
730,17,2012,150
730,17,2013,112
730,18,2012,11
730,19,2012,71
730,19,2013,14
730,20,2011,8
730,20,2012,83
730,20,2013,21
730,21,2010,667
730,21,2011,344
730,22,2012,71
730,22,2013,17
730,24,2012,109
730,25,2012,279
730,25,2013,31
730,30,2013,9
730,31,2013,21
730,32,2013,8
730,33,2013,100
730,33,2014,30
730,34,2013,123
730,34,2014,12
730,35,2013,1102
730,35,2014,191
730,36,2013,49
730,37,2013,38
730,37,2014,13
730,39,2013,71
730,40,2013,107
730,41,2013,547
730,42,2013,197
730,43,2013,29
730,43,2014,19
730,45,2014,8
730,47,2013,10
730,47,2014,19
730,48,2013,17
730,49,2014,68
730,49,2015,36
730,57,2014,11
730,60,2014,114
730,60,2015,56
730,64,2014,9
730,86,2016,9
730,89,2016,128
730,90,2016,64
730,91,2016,349
730,92,2016,47
730,93,2016,91
730,95,2016,70
730,96,2016,162
730,96,2017,46
730,97,2016,31
730,100,1999,10
730,110,2017,92
730,111,2017,37
730,112,2017,557
730,114,2017,71
730,115,2017,82
730,116,2017,42
730,311,2009,125
730,311,2010,9
730,321,2009,656
730,321,2010,71
730,350,2001,12
730,350,2002,13
730,351,2003,10
730,1811,2010,91
731,1,2011,41
731,1,2012,30
731,1,2013,24
731,2,2011,81
731,2,2012,44
731,2,2013,33
731,4,2011,26
731,4,2012,9
731,5,2012,65
731,5,2013,41
731,6,2012,164
731,7,2012,114
731,8,2012,39
731,9,2012,42
731,9,2013,45
731,10,2012,195
731,10,2013,226
731,12,2012,58
731,12,2013,132
731,13,2013,176
731,14,2013,121
731,15,2013,29
731,20,2014,12
731,22,2014,11
731,22,2015,8
731,51,2008,47
731,51,2009,40
731,61,2008,11
731,61,2009,14
731,81,2008,108
731,81,2009,124
731,131,2002,11
731,131,2003,13
731,131,2005,74
731,131,2006,139
731,131,2007,125
731,132,2007,42
731,141,2008,74
731,141,2009,101
731,151,2008,32
731,161,2008,72
731,161,2009,52
731,171,2009,41
731,181,2008,62
731,181,2009,302
731,181,2010,89
731,191,2008,47
731,191,2009,17
731,200,2000,31
731,201,2008,37
731,201,2009,52
731,231,2010,56
731,231,2011,51
731,241,2010,34
731,251,2010,88
731,251,2011,180
731,261,2010,163
731,261,2011,216
731,271,2010,78
731,271,2011,92
731,281,2010,22
731,281,2011,32
731,301,2010,30
731,301,2011,9
731,321,2010,8
731,331,2010,14
731,400,2002,35
731,500,2003,10
731,600,2001,22
731,600,2003,25
731,600,2004,11
731,700,2002,9
731,900,2001,8
734,1,2013,89
734,2,2013,46
734,3,2013,68
734,8,2016,135
734,11,2002,19
734,14,2016,18
734,15,2016,35
734,16,2016,118
734,17,2016,10
734,19,2017,87
734,22,2017,13
734,28,2017,24
734,29,2017,54
734,32,2017,17
734,41,2002,14
734,51,2006,269
734,61,2006,1618
734,71,2006,166
734,71,2007,103
734,72,2007,24
734,72,2008,89
734,81,2006,217
734,81,2007,163
734,82,2007,41
734,82,2008,109
734,91,2007,334
734,92,2007,43
734,92,2008,283
734,101,2007,2614
734,102,2007,414
734,102,2008,2279
734,111,2007,74
734,112,2007,22
734,112,2008,39
734,121,2007,62
734,122,2007,10
734,122,2008,41
734,131,2010,979
734,131,2011,1108
734,131,2012,80
734,141,2010,36
734,141,2011,30
734,151,2010,19
734,161,2010,11
734,161,2011,8
734,181,2003,8
734,201,2001,112
734,211,2002,69
734,211,2003,148
734,211,2004,310
734,211,2005,836
734,221,2002,70
734,221,2003,12
734,221,2004,24
734,221,2005,86
734,231,2003,14
734,231,2004,13
734,231,2005,22
734,241,2005,18
734,261,2008,42
734,261,2009,39
734,271,2008,51
734,271,2009,26
734,271,2010,10
734,281,2008,107
734,281,2009,110
734,291,2008,1321
734,291,2009,2385
734,291,2010,801
734,301,2001,20
734,401,2001,20
734,430,1997,8
735,18,2012,8
735,215,2017,8
735,771,2011,8
735,811,2011,12
737,2,2011,213
737,2,2012,21
737,3,2012,17
737,5,2011,21
737,5,2012,16
737,6,2011,47
737,6,2012,52
737,7,2011,21
737,7,2012,14
737,8,2011,56
737,8,2012,26
737,9,2011,48
737,9,2012,22
737,11,2011,37
737,11,2012,21
737,16,2012,13
737,16,2013,10
737,17,2013,75
737,22,2013,146
737,22,2014,19
737,23,2013,12
737,25,2013,23
737,26,2013,13
737,27,2013,34
737,27,2014,71
737,28,2013,16
737,29,2013,10
737,33,2014,9
737,34,2014,49
737,39,2015,85
737,39,2016,33
737,46,2016,67
737,47,2015,22
737,47,2016,30
737,50,2004,13
737,51,2004,11
737,54,2016,11
737,60,2004,28
737,60,2005,68
737,60,2006,192
737,67,2016,24
737,71,2004,41
737,71,2005,141
737,71,2006,172
737,73,2016,67
737,75,2016,86
737,76,2016,13
737,79,2016,9
737,87,2016,36
737,110,2003,19
737,121,2009,8
737,150,2007,51
737,151,2007,17
737,151,2008,146
737,161,2007,24
737,163,2007,33
737,171,2008,8
737,191,2009,32
737,201,2008,53
737,201,2009,86
737,201,2010,10
737,231,2010,31
737,250,2009,25
737,251,2009,39
737,251,2010,67
737,251,2011,16
737,260,2010,24
737,260,2011,13
737,261,2010,41
737,261,2011,100
737,331,2009,102
737,340,2009,55
737,360,2010,182
737,360,2011,65
737,361,2010,79
737,361,2011,108
737,370,2010,12
737,371,2010,49
737,371,2011,20
737,431,2010,95
737,431,2011,149
737,431,2012,19
737,440,1999,8
737,441,2010,60
737,441,2011,22
737,441,2012,27
737,460,2010,97
737,460,2011,43
737,1510,2001,30
737,1510,2003,16
737,1511,2001,11
737,1511,2002,12
737,1511,2003,19
737,1620,2001,12
737,1940,2000,26
737,5830,2009,13
739,6,2014,11
739,7,2014,18
739,11,2008,25
739,13,2013,16
739,13,2014,16
739,14,2008,8
739,14,2014,10
739,15,2008,41
739,15,2013,10
739,16,2008,21
739,17,2008,9
739,17,2014,148
739,19,2014,37
739,38,2016,16
739,39,2016,17
739,47,2016,19
739,49,2016,9
739,53,2016,49
739,53,2017,8
739,55,2016,52
739,59,2016,22
739,65,2016,24
739,66,2016,25
739,68,2016,17
739,69,2016,35
739,69,2017,15
739,70,2001,8
739,79,2016,132
739,82,2016,55
739,83,2017,30
739,85,2017,47
739,86,2016,11
739,87,2016,203
739,87,2017,14
739,89,2016,78
739,89,2017,24
739,92,2016,113
739,94,2016,139
739,94,2017,88
739,95,2016,102
739,95,2017,92
739,96,2016,18
739,96,2017,37
739,97,2016,78
739,97,2017,104
739,99,2016,9
739,99,2017,10
739,106,2017,9
739,107,2017,100
739,108,2017,134
739,109,2017,80
739,112,2017,8
739,114,2017,61
739,121,2002,8
739,141,2002,22
739,141,2004,19
739,341,2003,20
739,341,2004,18
739,341,2005,8
739,371,2002,21
739,371,2003,11
739,421,2002,31
739,611,2003,14
739,611,2004,25
739,611,2005,32
739,700,2002,11
739,730,1998,22
739,760,1999,11
739,811,2005,39
739,811,2006,21
739,821,2005,32
739,821,2006,12
739,871,2005,13
739,921,2001,20
739,1031,2001,10
739,1061,2001,10
739,1081,2001,12
739,1091,2001,9
739,1151,2002,9
739,1211,2006,9
739,1350,2001,8
739,1350,2002,46
739,1380,2002,8
739,1381,2002,26
739,1381,2003,20
739,1381,2004,8
739,1390,2002,10
739,1390,2003,9
739,1411,2002,46
739,1411,2003,84
739,1411,2004,155
739,1411,2005,93
739,1421,2002,42
739,1421,2003,45
739,1421,2004,25
739,1421,2005,14
739,1441,2002,23
739,1441,2003,10
739,1512,2007,10
739,1512,2008,192
739,1552,2008,8
739,1600,2007,10
739,1601,2008,30
739,1690,2001,8
739,1690,2002,10
739,1701,2009,8
739,1701,2010,22
739,1781,2009,16
739,1791,2009,479
739,1791,2010,729
739,1820,2001,8
739,1820,2002,22
739,1871,2001,17
739,1871,2002,56
739,1890,2003,30
739,1930,2003,15
739,1931,2003,54
739,1931,2004,9
739,1940,2003,9
739,1941,2003,15
739,1961,2006,80
739,1961,2007,67
739,1962,2007,11
739,1962,2008,193
739,1962,2009,118
739,1991,2006,17
739,1991,2007,18
739,1992,2008,31
739,1992,2009,10
739,2011,2003,9
739,2011,2004,24
739,2011,2005,21
739,2041,2009,200
739,2051,2009,10
739,2100,2004,21
739,2100,2005,19
739,2100,2006,16
739,2111,2004,98
739,2111,2005,60
739,2111,2006,64
739,2161,2010,18
739,2181,2006,9
739,2221,2006,15
739,2221,2007,11
739,2231,2006,8
739,2251,2006,26
739,2251,2007,16
739,2252,2007,10
739,2261,2009,116
739,2261,2010,676
739,2261,2011,88
739,2281,2006,38
739,2311,2006,24
739,2311,2007,15
739,2331,2006,24
739,2331,2007,12
739,2381,2008,97
739,2391,2008,88
739,2391,2009,46
739,2411,2009,20
739,2420,2011,419
739,2420,2012,59
739,2421,2009,28
739,2431,2009,34
739,2431,2010,109
739,2431,2011,35
739,2441,2011,22
739,2451,2010,151
739,2451,2011,241
739,2451,2012,37
739,2451,2014,39
739,2461,2010,37
739,2461,2011,14
739,2481,2011,79
739,2481,2012,35
739,2481,2014,29
739,2491,2010,42
739,2491,2011,108
739,2491,2012,27
739,2491,2014,20
739,3411,2008,36
739,3411,2009,45
739,3421,2008,13
739,3421,2009,18
739,3501,2011,43
739,3501,2012,102
739,3501,2014,19
739,3511,2011,13
739,3901,2010,235
739,3901,2011,727
739,4801,2003,37
739,4911,2005,19
739,4921,2006,95
739,4921,2007,126
739,4922,2007,24
739,4922,2008,149
739,4931,2006,19
739,4950,2006,13
739,4950,2007,8
739,4951,2006,231
739,4951,2007,150
739,4953,2007,23
739,4960,2006,15
739,4961,2007,18
739,5051,2008,13
739,5091,2008,351
739,5091,2009,214
739,5111,2011,19
739,5111,2012,31
739,5111,2014,10
739,5131,2011,148
739,5131,2012,62
739,5131,2014,34
739,5141,2011,65
739,5141,2012,35
739,5141,2014,27
739,5151,2011,109
743,1,2012,13
743,1,2013,9
743,2,2014,10
743,2,2016,16
743,2,2017,12
743,3,2012,23
743,7,2013,13
743,7,2014,248
743,11,2005,8
743,11,2008,16
743,11,2009,19
743,12,2006,9
743,16,2014,8
743,19,2007,35
743,23,2007,144
743,23,2016,173
743,24,2007,9
743,25,2007,11
743,25,2016,144
743,25,2017,223
743,29,2008,40
743,31,2008,115
743,31,2011,121
743,32,2009,48
743,80,2008,16
743,81,2011,15
743,100,2008,8
743,110,2004,23
743,110,2005,24
743,110,2006,43
743,500,2003,21
743,500,2004,11
743,500,2005,14
743,500,2006,44
743,700,2009,62
743,700,2010,99
743,700,2011,120
743,700,2012,9
751,1,2011,107
751,1,2012,47
751,2,2011,51
751,2,2012,31
751,3,2011,148
751,3,2012,15
751,6,2011,83
751,6,2012,97
751,7,2011,52
751,7,2012,34
751,8,2011,195
751,8,2012,321
751,9,2011,248
751,9,2012,468
751,11,2005,27
751,11,2006,78
751,11,2007,13
751,12,2008,147
751,13,2011,164
751,13,2012,265
751,14,2011,10
751,14,2012,22
751,15,2011,54
751,15,2012,77
751,16,2012,219
751,18,2012,199
751,19,2012,20
751,21,2005,86
751,21,2006,336
751,21,2007,112
751,27,2014,123
751,29,2014,180
751,31,2004,11
751,31,2005,143
751,31,2006,411
751,31,2007,128
751,32,2008,228
751,33,2014,22
751,36,2014,14
751,43,2014,33
751,45,2014,107
751,46,2014,70
751,47,2014,234
751,48,2014,50
751,49,2014,85
751,51,2006,17
751,52,2014,8
751,53,2014,323
751,54,2014,14
751,55,2014,239
751,56,2014,489
751,57,2014,229
751,58,2014,13
751,60,2005,25
751,60,2006,41
751,61,2005,43
751,61,2006,151
751,61,2007,32
751,63,2014,305
751,64,2014,35
751,66,2014,143
751,67,2014,101
751,68,2014,37
751,69,2014,33
751,70,2006,10
751,72,2014,91
751,73,2014,321
751,74,2014,104
751,75,2014,199
751,75,2015,40
751,76,2014,43
751,77,2014,34
751,78,2014,78
751,80,2011,2638
751,80,2012,771
751,82,2014,199
751,83,2014,17
751,84,2014,191
751,85,2014,128
751,86,2014,126
751,86,2015,15
751,88,2014,372
751,88,2015,11
751,89,2014,194
751,89,2015,91
751,90,2014,10
751,100,2007,22
751,102,2008,129
751,104,2014,11
751,105,2014,162
751,106,2014,9
751,108,2014,9
751,109,2014,42
751,112,2014,74
751,113,2014,136
751,119,2014,35
751,122,2014,196
751,123,2014,209
751,123,2015,10
751,124,2014,125
751,124,2015,109
751,124,2016,9
751,125,2014,21
751,127,2014,53
751,128,2014,32
751,130,2005,46
751,130,2006,128
751,136,2014,13
751,139,2014,18
751,142,2014,52
751,142,2015,11
751,143,2014,28
751,144,2014,13
751,146,2014,152
751,149,2015,9
751,159,2016,8
751,162,2016,34
751,165,2016,17
751,166,2016,56
751,167,2016,10
751,168,2015,20
751,168,2016,37
751,169,2016,30
751,170,2015,141
751,170,2016,236
751,173,2015,14
751,173,2016,8
751,176,2016,10
751,186,2016,19
751,192,2016,36
751,193,2015,13
751,193,2016,94
751,195,2016,35
751,198,2016,13
751,199,2016,37
751,202,2016,53
751,203,2016,39
751,204,2016,120
751,205,2016,36
751,216,2016,70
751,219,2016,19
751,220,2016,26
751,221,2006,9
751,222,2016,743
751,222,2017,607
751,223,2016,1396
751,223,2017,994
751,224,2016,181
751,226,2016,276
751,227,2016,97
751,227,2017,58
751,228,2016,859
751,228,2017,489
751,229,2016,193
751,230,2016,348
751,230,2017,84
751,235,2016,40
751,236,2016,90
751,236,2017,111
751,238,2016,286
751,239,2016,8
751,240,2016,22
751,242,2017,13
751,243,2017,11
751,244,2017,33
751,245,2017,22
751,250,2017,25
751,252,2017,107
751,253,2017,284
751,255,2017,119
751,256,2017,43
751,257,2017,38
751,258,2017,25
751,259,2017,27
751,281,2005,57
751,281,2006,211
751,281,2007,27
751,282,2007,22
751,282,2008,305
751,282,2009,72
751,282,2010,9
751,291,2005,14
751,291,2006,57
751,301,2005,8
751,302,2008,20
751,351,2007,13
751,371,2008,18
751,372,2008,34
751,382,2008,14
751,392,2007,9
751,392,2008,86
751,401,2007,10
751,412,2008,122
751,412,2009,31
751,422,2008,118
751,422,2009,29
751,432,2008,99
751,432,2009,25
751,442,2008,109
751,442,2009,42
751,451,2008,1356
751,451,2009,453
751,451,2010,48
751,461,2008,25
751,471,2008,1333
751,471,2009,379
751,481,2008,42
751,481,2009,40
751,511,2008,332
751,511,2009,246
751,531,2008,46
751,531,2009,49
751,551,2008,22
751,581,2009,19
751,591,2009,14
751,601,2009,418
751,611,2009,73
751,621,2009,18
751,621,2010,106
751,631,2009,128
751,631,2010,60
751,641,2009,17
751,641,2010,197
751,661,2010,83
751,681,2010,66
751,691,2010,22
751,701,2010,28
751,711,2010,16
751,721,2010,1726
751,721,2011,8
751,731,2010,14
751,741,2010,279
751,751,2010,67
751,761,2010,111
751,761,2011,3227
751,761,2012,696
751,781,2010,54
751,781,2011,351
751,781,2012,35
751,791,2010,8
751,791,2011,79
751,801,2011,140
751,801,2012,73
771,1,2012,14
771,2,2012,17
771,2,2013,11
771,3,2012,30
771,3,2013,43
771,4,2012,11
771,4,2013,13
771,5,2012,190
771,5,2013,698
771,6,2012,308
771,6,2013,125
771,8,2013,231
771,9,2013,67
771,9,2014,23
771,11,2003,18
771,11,2005,27
771,11,2006,79
771,13,2013,98
771,13,2014,29
771,14,2013,30
771,17,2013,429
771,17,2014,173
771,18,2013,26
771,18,2014,14
771,19,2013,16
771,21,2004,28
771,21,2005,31
771,21,2006,100
771,26,2013,472
771,26,2014,11
771,28,2014,13
771,29,2013,31
771,29,2014,51
771,31,2005,8
771,31,2006,22
771,32,2013,130
771,32,2014,58
771,33,2013,75
771,33,2014,21
771,35,2013,88
771,35,2014,25
771,36,2013,147
771,36,2014,39
771,37,2013,152
771,37,2014,35
771,38,2014,32
771,39,2014,9
771,40,2005,8
771,42,2014,82
771,43,2014,81
771,44,2014,26
771,44,2015,12
771,45,2014,101
771,45,2015,38
771,46,2014,23
771,47,2014,9
771,54,2014,404
771,54,2015,10
771,55,2014,137
771,56,2014,41
771,57,2014,22
771,57,2015,51
771,58,2014,142
771,58,2015,16
771,59,2014,116
771,59,2015,30
771,62,2014,36
771,63,2014,10
771,65,2014,8
771,66,2015,229
771,70,2007,17
771,72,2007,36
771,79,2015,12
771,84,2015,21
771,86,2015,157
771,87,2015,66
771,90,2008,31
771,91,2005,63
771,91,2006,140
771,92,2015,31
771,93,2015,34
771,96,2015,11
771,98,2015,34
771,109,2015,286
771,110,2011,25
771,110,2012,308
771,110,2013,18
771,113,2015,10
771,114,2015,183
771,115,2015,14
771,125,2015,151
771,126,2015,141
771,127,2015,8
771,128,2015,106
771,129,2015,104
771,130,2012,15
771,132,2015,9
771,133,2015,26
771,135,2015,72
771,137,2015,9
771,140,2012,12
771,143,2015,226
771,144,2015,27
771,145,2015,29
771,146,2015,120
771,147,2015,21
771,149,2015,138
771,151,2007,18
771,152,2007,104
771,152,2008,888
771,152,2009,392
771,153,2015,10
771,155,2015,857
771,155,2016,67
771,156,2015,65
771,158,2015,8
771,160,2015,59
771,164,2015,56
771,166,2015,29
771,167,2015,13
771,168,2015,23
771,169,2015,76
771,169,2016,23
771,170,2015,72
771,170,2016,49
771,172,2015,31
771,173,2015,66
771,173,2016,18
771,174,2015,35
771,178,2015,174
771,178,2016,43
771,178,2017,29
771,179,2015,62
771,179,2016,27
771,180,2015,42
771,189,2015,32
771,191,2007,13
771,192,2007,55
771,192,2008,105
771,192,2009,11
771,194,2016,19
771,195,2016,201
771,195,2017,177
771,196,2016,15
771,196,2017,47
771,198,2016,9
771,198,2017,19
771,204,2017,111
771,205,2017,67
771,206,2017,8
771,207,2017,67
771,208,2017,53
771,213,2017,37
771,214,2017,38
771,223,2018,18
771,235,2018,11
771,241,2007,24
771,242,2007,144
771,242,2008,163
771,242,2009,80
771,249,2019,50
771,249,2020,36
771,249,2021,11
771,250,2019,114
771,250,2020,124
771,250,2021,21
771,260,2008,40
771,261,2009,21
771,268,2021,121
771,269,2021,55
771,271,2009,37
771,274,2021,14
771,274,2022,11
771,281,2009,13
771,286,2022,13
771,291,2009,95
771,291,2010,12
771,301,2009,76
771,311,2010,31
771,311,2011,9
771,321,2010,81
771,321,2011,44
771,331,2009,8
771,331,2010,31
771,351,2009,139
771,351,2010,208
771,361,2010,16
771,411,2011,11
771,411,2012,61
771,411,2013,17
771,421,2010,8
771,421,2011,32
771,421,2012,142
771,430,2011,8
771,451,2011,144
771,451,2012,424
771,451,2013,12
771,461,2011,9
771,461,2012,57
771,481,2011,33
771,481,2012,172
771,481,2013,27
771,541,2012,12
771,551,2012,72
771,591,2011,276
771,591,2012,834
771,591,2013,110
771,601,2011,45
771,601,2012,165
771,621,2012,12
771,621,2013,15
771,631,2012,37
771,631,2013,30
771,641,2012,36
771,641,2013,35
775,1,2011,24
775,1,2012,18
775,2,2012,10
775,2,2013,19
775,3,2012,58
775,3,2013,249
775,7,2014,10
775,9,2015,20
775,15,2016,10
775,17,2016,42
775,20,2016,55
775,22,2016,16
775,23,2016,38
775,24,2016,50
775,25,2016,49
775,27,2017,53
775,28,2017,83
775,29,2017,11
775,30,2017,66
775,31,2017,91
775,121,2008,40
775,121,2009,13
775,131,2008,184
775,131,2009,150
775,141,2010,20
775,151,2010,88
775,161,2011,249
775,161,2012,164
776,3,2012,9
776,3,2013,35
776,5,2012,68
776,5,2013,56
776,7,2013,34
776,11,2004,19
776,11,2005,33
776,11,2006,66
776,11,2007,98
776,12,2004,113
776,12,2005,271
776,12,2006,313
776,12,2007,422
776,16,2006,8
776,18,2006,119
776,21,2006,38
776,21,2007,33
776,22,2006,25
776,24,2007,40
776,26,2007,18
776,26,2008,106
776,30,2007,34
776,30,2008,160
776,30,2009,77
776,32,2007,273
776,33,2007,23
776,33,2008,431
776,33,2009,308
776,35,2008,33
776,35,2009,65
776,38,2010,48
776,38,2011,45
776,38,2012,31
776,39,2010,257
776,39,2011,220
776,77,2016,19
776,86,2017,71
776,91,2017,9
776,92,2017,25
776,93,2017,51
776,100,2005,13
776,170,2005,56
776,200,2005,14
778,3,2011,162
778,5,2011,77
778,7,2011,47
778,13,2011,8
778,15,2011,24
778,16,2011,10
778,18,2011,147
778,18,2012,16
778,19,2011,31
778,22,2011,37
778,22,2012,8
778,24,2011,32
778,24,2012,12
778,25,2011,102
778,25,2012,24
778,26,2011,105
778,26,2012,366
778,46,2012,32
778,46,2013,65
778,47,2012,16
778,48,2012,61
778,52,2012,79
778,52,2013,427
778,52,2014,36
778,53,2012,33
778,53,2013,47
778,54,2012,18
778,54,2013,133
778,56,2012,15
778,57,2012,35
778,58,2012,93
778,67,2012,13
778,67,2013,136
778,68,2013,8
778,69,2012,21
778,74,2012,33
778,75,2012,11
778,83,2013,61
778,83,2014,98
778,84,2013,972
778,84,2014,186
778,84,2015,52
778,87,2013,72
778,88,2013,144
778,92,2013,45
778,92,2014,17
778,94,2013,59
778,94,2014,72
778,94,2015,54
778,95,2013,146
778,95,2014,11
778,97,2013,15
778,98,2013,69
778,99,2013,38
778,101,2009,10
778,102,2013,130
778,102,2014,42
778,103,2013,67
778,103,2014,38
778,103,2015,9
778,104,2013,9
778,106,2013,42
778,106,2014,81
778,107,2014,15
778,107,2015,8
778,108,2013,114
778,108,2014,163
778,109,2014,34
778,112,2013,43
778,114,2013,57
778,114,2014,119
778,115,2013,27
778,115,2014,96
778,117,2013,25
778,119,2013,9
778,119,2014,52
778,122,2013,77
778,122,2014,332
778,122,2015,426
778,122,2016,15
778,123,2014,127
778,123,2015,201
778,123,2016,13
778,124,2014,73
778,124,2015,157
778,124,2016,32
778,125,2013,21
778,125,2014,101
778,125,2015,116
778,127,2014,69
778,128,2014,95
778,128,2015,11
778,129,2014,57
778,132,2014,104
778,137,2014,27
778,137,2015,415
778,137,2016,11
778,138,2014,453
778,138,2015,821
778,139,2014,114
778,139,2015,219
778,141,2003,8
778,142,2015,59
778,143,2015,74
778,148,2015,45
778,153,2015,79
778,154,2015,130
778,154,2016,114
778,155,2016,8
778,157,2015,20
778,157,2016,42
778,158,2015,12
778,158,2016,238
778,159,2015,41
778,159,2016,125
778,163,2015,31
778,163,2016,132
778,164,2016,61
778,165,2015,64
778,165,2016,269
778,165,2017,90
778,166,2015,37
778,166,2016,179
778,166,2017,86
778,169,2015,8
778,172,2015,35
778,172,2016,461
778,172,2017,61
778,173,2016,16
778,174,2016,25
778,176,2015,9
778,176,2016,162
778,176,2017,27
778,178,2015,8
778,178,2016,136
778,178,2017,14
778,181,2007,10
778,183,2015,246
778,183,2016,1936
778,183,2017,870
778,184,2015,114
778,184,2016,1026
778,184,2017,1158
778,185,2015,65
778,185,2016,918
778,185,2017,334
778,186,2015,15
778,186,2016,148
778,186,2017,155
778,187,2016,49
778,187,2017,9
778,188,2015,13
778,188,2016,12
778,189,2015,12
778,189,2016,74
778,192,2016,26
778,196,2016,85
778,196,2017,23
778,198,2016,11
778,199,2016,117
778,199,2017,20
778,202,2016,20
778,215,2016,240
778,215,2017,230
778,216,2016,11
778,217,2016,103
778,217,2017,34
778,218,2016,10
778,219,2016,36
778,219,2017,11
778,222,2016,8
778,222,2017,19
778,224,2017,18
778,226,2017,11
778,252,2017,143
778,253,2017,164
778,254,2017,11
778,255,2017,12
778,256,2017,59
778,257,2017,65
778,258,2017,14
778,259,2017,12
778,262,2017,25
778,263,2017,8
778,267,2017,9
778,273,2017,13
778,274,2017,13
778,276,2017,12
778,351,2005,10
778,351,2007,9
778,381,2006,8
778,401,2006,12
778,441,2006,21
778,491,2008,12
778,521,2009,45
778,531,2009,19
778,541,2009,9
778,581,2009,179
778,581,2010,111
778,591,2009,98
778,591,2010,137
778,601,2009,45
778,601,2010,22
778,620,2001,10
778,671,2009,26
778,671,2010,11
778,721,2009,40
778,721,2010,17
778,731,2009,23
778,741,2010,54
778,741,2011,180
778,741,2012,15
778,751,2010,9
778,751,2011,55
778,821,2003,12
778,830,2002,8
778,940,2003,9
778,941,2011,14
778,950,2004,8
778,960,2003,9
778,991,2010,37
778,991,2011,33
778,1020,2004,9
778,1040,2004,8
778,1050,2003,8
778,1180,2004,11
778,1221,2011,140
778,1221,2012,17
778,1231,2011,231
778,1231,2012,13
778,1261,2011,8
778,1271,2011,126
778,1271,2012,8
778,1281,2011,104
778,1440,2006,11
778,1500,2006,17
778,1540,2006,8
778,1600,2006,8
778,1611,2007,9
778,1740,2007,10
778,1741,2008,8
778,1750,2007,8
778,1751,2007,12
778,1751,2008,28
778,1790,2006,10
778,1820,2006,11
778,1851,2007,9
778,1860,2007,25
778,1861,2007,10
778,1870,2007,18
778,1871,2008,16
778,1880,2007,11
778,1881,2007,9
778,1891,2008,8
778,1921,2008,11
778,1970,2008,35
778,1990,2008,40
778,2000,2008,22
778,2010,2008,12
778,2010,2009,11
778,2020,2008,9
778,2030,2008,8
778,2060,2008,30
778,2100,2008,19
778,2100,2009,10
778,2110,2009,23
778,2130,2009,9
778,2180,2009,17
778,2200,2009,64
778,2200,2010,171
778,2200,2011,158
778,2201,2009,34
778,2201,2010,61
778,2210,2009,10
778,2210,2010,81
778,2220,2009,29
778,2220,2010,14
778,2240,2009,9
778,2240,2010,21
778,2240,2011,71
778,2250,2010,9
778,2250,2011,12
778,2280,2011,10
778,2300,2011,25
778,2320,2011,69
792,10,2009,27
792,11,2009,64
792,11,2010,19
794,3,2014,11
794,4,2014,12
794,7,2015,11
794,10,2015,9
794,26,2016,12
798,3,2011,24
798,3,2013,214
798,3,2014,60
798,5,2011,21
798,5,2012,9
798,7,2012,8
798,10,2005,38
798,10,2006,45
798,11,2007,20
798,11,2008,17
798,11,2009,12
798,22,2012,23
798,24,2012,22
798,24,2013,71
798,31,2011,14
798,41,2009,117
798,41,2010,201
798,41,2011,173
798,41,2012,119
798,41,2013,416
798,41,2014,59
798,42,2013,28
798,44,2014,23
798,48,2014,386
798,49,2014,37
798,50,2009,19
798,52,2014,97
798,53,2014,45
798,55,2014,32
798,61,2009,53
798,72,2014,45
798,74,2014,17
798,76,2014,16
798,78,2014,9
798,80,2009,17
798,80,2010,102
798,83,2015,10
798,88,2015,22
798,89,2015,412
798,89,2016,12
798,90,2009,8
798,90,2010,57
798,90,2011,30
798,90,2012,18
798,90,2013,77
798,90,2014,10
798,92,2015,115
798,92,2016,9
798,93,2015,74
798,95,2015,41
798,96,2015,42
798,97,2015,9
798,111,2010,45
798,111,2011,14
798,119,2016,23
798,121,2005,29
798,121,2006,38
798,122,2007,29
798,122,2008,8
798,122,2009,17
798,123,2016,24
798,130,2010,12
798,130,2011,12
798,130,2013,27
798,135,2016,91
798,138,2016,31
798,142,2016,8
798,143,2016,12
798,148,2016,14
798,151,2010,9
798,151,2011,8
