Unnamed: 0,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ
218,יונדאי,i800,,2021.0,5.0,8.0,0,6.0,6446.0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,0,0,9.9,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,לא מקורית,0,0,0,0,0,USB,0,0,0,2.0,מזגן רגיל,0,0,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",חבילת TOP הכוללת חישוקים קלים וריפוד עור
219,יונדאי,i800,,2011.0,5.0,3.0,0,5.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,35.0,1750.0,17.9,167.0,9.3,14.0,12.0,0,0,0,0,0,15.0,אין ציון,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
220,יונדאי,i800,,2013.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
221,יונדאי,i800,,2015.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.8,15.6,13.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
222,יונדאי,i800,,2015.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
223,יונדאי,i800,,2010.0,5.0,3.0,0,5.0,0,0,0,2008.0,קדמית,ידנית,5.0,טורבו דיזל,4.0,2497.0,170.0,3800.0,40.0,2000.0,15.2,181.0,0,0,11.7,0,0,0,0,0,15.0,אין ציון,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
224,יונדאי,i800,,2014.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
225,יונדאי,i800,,2009.0,5.0,8.0,0,5.0,0,0,0,2008.0,קדמית,ידנית,5.0,טורבו דיזל,4.0,2497.0,170.0,3800.0,40.0,2000.0,14.5,183.0,0,0,11.7,0,0,0,0,0,15.0,אין ציון,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
226,יונדאי,i800,,2017.0,5.0,3.0,0,6.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.7,15.3,13.1,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
227,יונדאי,i800,,2019.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.8,15.6,0,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,USB,0,0,0,2.0,מזגן רגיל,0,0,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
228,יונדאי,i800,,2018.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
229,יונדאי,i800,,2017.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
230,יונדאי,i800,,2013.0,5.0,3.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
231,יונדאי,i800,,2019.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,USB,0,0,0,2.0,מזגן רגיל,0,0,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
232,יונדאי,i800,,2013.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.8,15.6,13.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
233,יונדאי,i800,,2018.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.8,15.6,13.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
234,יונדאי,i800,,2012.0,5.0,3.0,0,5.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3800.0,40.0,2000.0,14.5,180.0,8.6,13.8,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
235,יונדאי,i800,,2011.0,5.0,8.0,0,5.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3800.0,40.0,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
236,יונדאי,i800,,2021.0,5.0,3.0,0,6.0,5866.0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.5,180.0,0,0,10.2,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,לא מקורית,0,0,0,0,0,USB,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
237,יונדאי,i800,,2014.0,5.0,3.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
238,יונדאי,i800,,2017.0,5.0,3.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
239,יונדאי,i800,,2019.0,5.0,3.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.5,180.0,8.7,13.8,0,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,USB,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
240,יונדאי,i800,,2011.0,5.0,3.0,0,5.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3800.0,40.0,2000.0,14.5,180.0,8.6,13.8,11.3,0,0,0,0,0,15.0,אין ציון,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
241,יונדאי,i800,,2016.0,5.0,3.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
242,יונדאי,i800,,2018.0,5.0,3.0,0,6.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.7,15.3,13.1,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
243,יונדאי,i800,,2012.0,5.0,3.0,0,5.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,35.0,1750.0,17.9,167.0,9.3,14.0,12.0,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
244,יונדאי,i800,,2016.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.8,15.6,13.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
245,יונדאי,i800,,2016.0,5.0,3.0,0,6.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.7,15.3,13.1,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
246,יונדאי,i800,,2015.0,5.0,3.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
247,יונדאי,i800,,2020.0,5.0,3.0,0,6.0,5866.0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.5,180.0,8.7,13.8,0,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,לא מקורית,0,0,0,0,0,USB,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
248,יונדאי,i800,,2013.0,5.0,3.0,0,5.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.7,15.3,13.1,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
249,יונדאי,i800,,2020.0,5.0,8.0,0,6.0,5898.0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.8,15.6,0,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,לא מקורית,0,0,0,0,0,USB,0,0,0,2.0,מזגן רגיל,0,0,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
250,יונדאי,i800,,2020.0,5.0,8.0,0,6.0,6446.0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"מערכת ""מובילאיי"" בהתקנה מקומית",512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,לא מקורית,0,0,0,0,0,USB,0,0,0,2.0,מזגן רגיל,0,0,1,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",חבילת TOP הכוללת חישוקים קלים וריפוד עור
251,יונדאי,i800,,2015.0,5.0,3.0,0,5.0,0,0,0,2008.0,קדמית,ידנית,6.0,טורבו דיזל,4.0,2497.0,136.0,3800.0,34.9,1500.0,17.9,167.0,10.7,15.3,13.1,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,193.5,320.0,4308.0,0,1974.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,רגילים,0,דלתות הזזה צידיות,0
252,יונדאי,i800,,2016.0,5.0,8.0,0,6.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3600.0,44.9,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
253,יונדאי,i800,,2012.0,5.0,8.0,0,5.0,0,0,0,2008.0,קדמית,אוטומטית,5.0,טורבו דיזל,4.0,2497.0,170.0,3800.0,40.0,2000.0,14.4,180.0,8.9,13.6,11.3,0,0,0,0,0,15.0,15.0,ABS + EBD,2.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512.5,192.0,192.5,320.0,851.0,0,2213.0,700.0,1500.0,215/70R16,75.0,ללא,0,0,0,0,0,0,0,0,0,2.0,מזגן רגיל,0,0,ללא,בד,0,0,0,רגילים,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,רגילים,0,"דלתות הזזה צידיות, מזגן אחורי",0
