,make,model,ramat_gimur,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm,automatic_ind,delek_cd,n_model
223,ב.מ.וו,i8,,2017,2,4,--,7,--,--,--,2013,אחורית,אוטומטית - טיפטרוניק,6,היברידי נטען (בנזין),3,1499,362,5800,32.6,3700,4.4,250,--,--,47.6,119,7.1,37,02:00,--,2,אין ציון,ABS,6,יש,יש,יש,1,1,יש,1,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,468.9,194.2,129.1,280.0,154,1540,1560,0,0,"ק' - 215/45R20, א' - 245/40R20",30,מקורית + שליטה מההגה,יש,אין,יש,8.8,יש,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  - כוונון מלא,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,יש,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש,יש,אין,אדפטיביים,אין,"מערכת שמע מתוצרת Harman Kardon עם 11 רמקולים, מפתח חכם כולל צג מגע, גלגל הגה מתכוונן חשמלית",--,2X4,1,7,סדרה_8
224,ב.מ.וו,i8,,2019,2,4,--,7,--,--,--,2013,אחורית,אוטומטית - טיפטרוניק,6,היברידי נטען (בנזין),3,1499,374,5800,32.6,3700,4.6,250,--,--,56.6,140,11.6,55,03:00,--,2,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",468.9,194.2,129.1,280.0,154,1540,1610,0,0,"ק' - 215/45R20, א' - 245/40R20",30,מקורית + שליטה מההגה,יש,אין,יש,8.8,יש,כונן קשיח + USB+ AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,אין,LED,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,יש,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש,יש,אין,אדפטיביים,אין,"מערכת שמע מתוצרת Harman Kardon עם 11 רמקולים, מפתח חכם כולל צג מגע, גלגל הגה מתכוונן חשמלית, גימור פנימי סיבי פחמן",--,2X4,1,7,סדרה_8
225,ב.מ.וו,i8,,2016,2,4,--,7,--,--,--,2013,אחורית,אוטומטית - טיפטרוניק,6,היברידי נטען (בנזין),3,1499,362,5800,32.6,3700,4.4,250,--,--,47.6,119,7.1,37,02:00,--,2,אין ציון,ABS,6,יש,יש,יש,1,1,יש,1,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,--,468.9,194.2,129.1,280.0,154,1540,1560,0,0,"ק' 215/45R20, א' 245/40R20",30,מקורית + שליטה מההגה,יש,אין,יש,8.8,יש,USB + AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  - כוונון מלא,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,יש,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש,יש,אין,אדפטיביים,אין,"מערכת שמע מתוצרת Harman Kardon עם 11 רמקולים, מפתח חכם כולל צג מגע, גלגל הגה מתכוונן חשמלית",--,2X4,1,7,סדרה_8
226,ב.מ.וו,i8,,2018,2,4,--,7,--,--,--,2013,אחורית,אוטומטית - טיפטרוניק,6,היברידי נטען (בנזין),3,1499,374,5800,32.6,3700,4.6,250,--,--,56.6,140,11.6,55,03:00,--,1,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,0,אין,אין,אין,אין,אין,יש,אין,אין,אין,"מערכת ""מובילאיי"" בהתקנה מקומית",468.9,194.2,129.1,280.0,154,1540,1610,0,0,"ק' - 215/45R20, א' - 245/40R20",30,מקורית + שליטה מההגה,יש,אין,יש,8.8,יש,כונן קשיח + USB+ AUX,אין,אין,אין,2,בקרת אקלים מפוצלת,0,1,יש,עור,יש  + זכרון,מלפנים,אין,LED,אין,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,אין,יש,יש,יש,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש,יש,אין,אדפטיביים,אין,"מערכת שמע מתוצרת Harman Kardon עם 11 רמקולים, מפתח חכם כולל צג מגע, גלגל הגה מתכוונן חשמלית, גימור פנימי סיבי פחמן",--,2X4,1,7,סדרה_8
227,ב.מ.וו,סדרה_1,,2022,5,5,"219,900",5,5454,שלוש שנים,--,2019,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,3,1499,136,4500,22.4,1480,8.5,211,--,--,16.9,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,--,431.9,179.9,143.4,267.0,380,1200,1485,695,1300,225/45R17 ,42,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים,גג שמש פנוראמי,1,ללא,בד משולב עור,אין,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אין,אין,יש,יש,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, מושבי M, חבילת עיצוב M-Sport, מערכת שמע משודרגת עם 10 רמקולים",--,2X4,1,1,סדרה_1
228,ב.מ.וו,סדרה_1,,2022,5,5,"365,000",7,9052,שלוש שנים,--,2019,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,306,5000,45.9,1750,4.8,250,--,--,12.5,--,--,--,--,--,14,14,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,--,431.9,179.9,143.4,267.0,380,1200,1635,0,0,225/40R18 ,50,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,גג שמש פנוראמי,1,כולל שמירת מרחק,בד משולב עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,אין,"נעילת דיפרנציאל אלקטרונית, מושבי M, מערכת שמע משודרגת עם 10 רמקולים, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, בלמי M-Sport עם קליפרים כחולים, הגה בעל יחס תגובה משתנה, מערכת פליטה ספורטיבית, בקרת שיגור, ערכת תיקון תקר",--,4X4,1,1,סדרה_1
229,ב.מ.וו,סדרה_1,SUPERIOR,2022,5,5,"285,000",6,7068,שלוש שנים,--,2019,קדמית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,265,4750,40.7,1750,6.1,250,--,--,14.0,--,--,--,--,--,11,11,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,יש,יש,אין,אין,אין,אין,התרעה למניעת פגיעה מאחור,431.9,179.9,143.4,267.0,380,1200,1520,0,0,235/35R19,50,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים,גג שמש פנוראמי,1,כולל שמירת מרחק,בד משולב עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"דיפרנציאל קדמי מוגבל החלקה, בלמי M-Sport עם קליפרים אדומים, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, בקרת שיגור, מושבים ספורטיביים עם חגורות M, גימורים חיצוניים בשחור מבריק, בולמים ספורטיביים, ערכת תיקון תקר",--,2X4,1,1,סדרה_1
230,ב.מ.וו,סדרה_1,STYLE,2022,5,5,"204,900",5,5082,שלוש שנים,--,2019,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,3,1499,136,4500,22.4,1480,8.5,211,--,--,16.9,--,--,--,--,--,4,4,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,0,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,--,431.9,179.9,143.4,267.0,380,1200,1485,695,1300,205/55R16 ,42,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים,גג שמש פנוראמי,1,ללא,בד,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,יש,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,נעילת דיפרנציאל אלקטרונית,--,2X4,1,1,סדרה_1
231,ב.מ.וו,סדרה_1,,2022,5,5,"241,900",6,6000,שלוש שנים,--,2019,קדמית,אוטומטית - רובוטית כפולת מצמדים,7,טורבו בנזין,3,1499,136,4500,22.4,1480,8.5,211,--,--,16.9,--,--,--,--,--,5,5,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,יש,יש,אין,אין,אין,אין,--,431.9,179.9,143.4,267.0,380,1200,1485,695,1300,225/45R17 ,42,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים,גג שמש פנוראמי,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, מושבי M, חבילת עיצוב M-Sport, מערכת שמע משודרגת עם 10 רמקולים, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים",--,2X4,1,1,סדרה_1
232,ב.מ.וו,סדרה_3,,2022,4,5,"269,000",6,6672,שלוש שנים,--,2018,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,156,6500,25.4,1300,8.4,223,--,--,15.6,--,--,--,--,--,8,8,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,יש,יש,אין,אין,אין,אין,התרעת פגיעה מאחור,470.9,182.7,143.5,285.1,480,--,1594,750,1300,"ק' 225/45R18 , א' 255/40R18",59,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,אין,אין,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,אין,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק, מערכת זיכרון לנסיעה לאחור, גימור אלומיניום מסביב לחלונות, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, ערכת תיקון תקר",--,2X4,1,1,סדרה_3
233,ב.מ.וו,סדרה_3,,2022,4,5,"304,900",6,6562,שלוש שנים,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,66.6,167,12,59,06:00,--,1,1,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,יש,אין,אין,אין,אין,אין,"צליל חיצוני מלאכותי לבטיחות הולכי רגל, התרעת פגיעה מאחור",470.9,182.7,144.4,285.1,375,--,1938,750,1500,"ק' 225/45R18 , א' 255/40R18",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, ערכת תיקון תקר",--,2X4,1,7,סדרה_3
234,ב.מ.וו,סדרה_3,BUSINESS,2022,4,5,"260,000",6,6448,שלוש שנים,--,2018,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,156,6500,25.4,1300,8.4,223,--,--,15.1,--,--,--,--,--,9,9,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,0,היגוי אקטיבי,התרעה בלבד,יש,אין,יש,אין,אין,אין,אין,התרעת פגיעה מאחור,470.9,182.7,143.5,285.1,480,--,1594,750,1300,225/50R17,59,מקורית + שליטה מההגה,יש,אין,יש,8.8,אין,USB,אין,אין,אין,4,בקרת אקלים,1,1,יש,עור,אין,אין,אין,LED,אין,יש,יש,אחוריים + קדמיים,אין,אין,יש,אין,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,אין,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק",--,2X4,1,1,סדרה_3
235,ב.מ.וו,סדרה_3,,2022,4,5,"335,000",7,7308,שלוש שנים,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,66.6,173,12,57,06:00,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"צליל חיצוני מלאכותי לבטיחות הולכי רגל, התרעת פגיעה מאחור, תאורה אדפטיבית, התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום",470.9,182.7,144.4,285.1,375,--,1938,750,1500,"ק' 225/45R18 , א' 255/40R18",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,בד משולב עור,יש  + זכרון,אין,אין,LED עם מנגנון הפניה בסיבוב,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי עץ, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, מושבי ספורט קדמיים, מושבים אחוריים מפוצלים 40/20/40, בקרת אקלים עם 3 איזורים, מערכת שמע עם 10 רמקולים, בלמי M-Sport עם קליפרים כחולים, ריפוד משולב אלקנטרה עם תפירה כחולה","ריפודי עור, חישוקי 19 אינץ'",2X4,1,7,סדרה_3
236,ב.מ.וו,סדרה_3,,2022,4,5,"289,900",6,6190,שלוש שנים,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,204,5000,35.7,1350,7.6,225,--,--,66.6,164,12,60,06:00,--,1,1,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,התרעה בלבד,יש,יש,אין,אין,אין,אין,אין,"צליל חיצוני מלאכותי לבטיחות הולכי רגל, התרעת פגיעה מאחור",470.9,182.7,144.4,285.1,375,--,1886,750,1500,"ק' 225/45R18 , א' 255/40R18",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,אחורית,יש,יש,יש,אין,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,אין,אין,יש,יש,יש + Auto Hold,יש,אין,רגילים,אין,"נעילת דיפרנציאל אלקטרונית, גימור פנימי שחור מבריק, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, ערכת תיקון תקר",--,2X4,1,7,סדרה_3
237,ב.מ.וו,סדרה_3,,2022,4,5,"385,000",7,8548,שלוש שנים,--,2018,אחורית,אוטומטית - טיפטרוניק,8,היברידי נטען (טורבו-בנזין),4,1998,292,5000,42.8,1350,5.9,230,--,--,66.6,174,12,56,06:00,--,2,2,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"צליל חיצוני מלאכותי לבטיחות הולכי רגל, התרעת פגיעה מאחור, תאורה אדפטיבית, התרעת תנועה חוצה מלפנים, התרעה בפני התנגשות צידית, סיוע לנהג בתמרוני חירום",470.9,182.7,144.4,285.1,375,--,1938,750,1500,"ק' 225/40R19 , א' 255/35R19",40,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay,אין,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,לייזר,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אלקטרונית, גימור פנימי עץ, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, עיצוב חיצוני M-Sport, חלונות אחוריים כהים, מושבי ספורט קדמיים, מושבים אחוריים מפוצלים 40/20/40, בקרת אקלים עם 3 איזורים, מערכת שמע עם 10 רמקולים, בלמי M-Sport עם קליפרים כחולים, היגוי ביחס משתנה, מסגרת חלונות מושחרת",--,2X4,1,7,סדרה_3
238,ב.מ.וו,סדרה_4,PRO,2022,2,4,"471,000",7,11681,שלוש שנים,--,2020,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,1998,258,6500,40.8,1550,5.8,250,--,--,14.2,--,--,--,--,--,10,10,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,אין,אין,אין,אין,"התרעת פגיעה מאחור, התרעת תנועה חוצה מלפנים, התרעת התנגשות צידית כולל התערבות אקטיבית בהיגוי, מערכת סיוע לנהג בתמרוני חירום",476.8,185.2,138.3,285.1,440,--,1545,745,1600,"ק' 225/40R19 , א' 255/35R19",59,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay אלחוטי,יש,אין,2,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,אין,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,אין,"בקרת שיגור, מערכת זיכרון לנסיעה לאחור באותו התוואי לטווח 50 מטרים, גימור פנים עץ, בקרת אקלים עם 3 איזורים, בלמי M-Sport עם קליפרים אדומים, הגה בעל יחס תגובה משתנה, פגושים וחצאיות M, גימורים חיצוניים שחורים, הגה וחגורות M, מערכת שמע מבית Harman Kardon עם 16 רמקולים",--,2X4,1,1,סדרה_4
239,ב.מ.וו,סדרה_4,,2022,2,4,"585,000",7,14508,שלוש שנים,--,2020,כפולה (4X4),אוטומטית - טיפטרוניק,8,טורבו-בנזין מיקרו-היברידי,6,2998,374,6500,51,1800,4.5,250,--,--,12.8,--,--,--,--,--,13,13,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,0,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת פגיעה מאחור, התרעת תנועה חוצה מלפנים, התרעת התנגשות צידית כולל התערבות אקטיבית בהיגוי, מערכת סיוע לנהג בתמרוני חירום",476.8,185.2,138.3,285.2,440,--,1740,750,1800,"ק' 225/40R19 , א' 255/35R19",59,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,USB,Apple CarPlay אלחוטי,יש,אין,2,בקרת אקלים + פתחי איוורור מאחור,1,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים,אין,לייזר,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,אין,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,אין,יש,יש,יש,יש + Auto Hold,יש,אין,אדפטיביים,אין,"בקרת שיגור, מערכת זיכרון לנסיעה לאחור באותו התוואי לטווח 50 מטרים, גימור פנים עץ, בקרת אקלים עם 3 איזורים, בלמי M-Sport עם קליפרים כחולים, הגה בעל יחס תגובה משתנה, פגושים וחצאיות M, גימורים חיצוניים שחורים, הגה וחגורות M, מערכת שמע מבית Harman Kardon עם 16 רמקולים, דיפרנציאל אחורי ננעל אלקטרונית, מערכת M Technology package - מערכת קירור משודרגת לשמירה על הביצועים תחת עומס וחום גבוה, חבילת עיצוב אווירודינאמית",--,4X4,1,7,סדרה_4
