,index,tozeret_cd,tozar,kinuy_mishari,ramat_gimur,shnat_yitzur,degem_cd,kvuzat_agra_cd,nefah_manoa,mishkal_kolel,gova,hanaa_cd,hanaa_nm_x,automatic_ind,mispar_halonot_hashmal,halon_bagg_ind,galgaley_sagsoget_kala_ind,argaz_ind,merkav,sug_degem,delek_cd,delek_nm,mispar_dlatot,koah_sus,mispar_moshavim,bakarat_yatzivut_ind,kosher_grira_im_blamim,kosher_grira_bli_blamim,technologiat_hanaa_cd,technologiat_hanaa_nm,bakarat_stiya_menativ_ind,bakarat_stiya_menativ_makor_hatkana,nitur_merhak_milfanim_ind,nitur_merhak_milfanim_makor_hatkana,zihuy_beshetah_nistar_ind,bakarat_shyut_adaptivit_ind,zihuy_holchey_regel_ind,zihuy_holchey_regel_makor_hatkana,maarechet_ezer_labalam_ind,matzlemat_reverse_ind,hayshaney_lahatz_avir_batzmigim_ind,hayshaney_hagorot_ind,teura_automatit_benesiya_kadima_ind,shlita_automatit_beorot_gvohim_ind,shlita_automatit_beorot_gvohim_makor_hatkana,zihuy_matzav_hitkarvut_mesukenet_ind,zihuy_tamrurey_tnua_ind,zihuy_rechev_do_galgali,zihuy_tamrurey_tnua_makor_hatkana,bakarat_stiya_activ_s,blima_otomatit_nesia_leahor,bakarat_mehirut_isa,n_model,Unnamed: 0,make,model,fieldyear,fielddoors,fieldsitting,fieldprice,fieldgroupy,fieldcontinous_value,fieldguarantee,fieldchassis,fieldlaunch,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldcapacity,fieldpower,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldpollution,fieldbreaking,fieldbrake,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtowing_without_brakes,fieldtowing_with_brakes,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ,fieldprice_equ,hanaa_nm_y
592,14792,143,ב מ וו,740I,,2007,991,7,4000,3055,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7,426,ב.מ.וו,סדרה_7,2007,4,5,--,7,--,שנתיים,--,2001,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4000,306,6300,39.7,3500,6.9,250,--,--,8.9,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,2 או 6,יש,אין,אין,0,0,--,0,0,1,--,--,--,--,--,--,--,--,--,--,518.0,190.0,148.5,313.0,500,--,2010,0,0,245/50R18,88,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"כסאות חשמליים עם זכרון, חיישן פנסי תאורה, שמשות אחוריות כהות, כסאות קומפורט - 61,700 שקל.",2X4
593,14792,143,ב מ וו,740I,,2007,991,7,4000,3055,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7,427,ב.מ.וו,סדרה_7,2007,4,5,--,7,--,שנתיים,--,2001,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4000,306,6300,39.7,3500,6.8,250,--,--,8.9,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,2 או 6,יש,אין,אין,0,0,--,0,0,1,--,--,--,--,--,--,--,--,--,--,504.0,190.0,149.0,299.0,500,--,1970,0,0,245/50R18,88,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"כסאות חשמליים עם זכרון, חיישן פנסי תאורה, שמשות אחוריות כהות, כסאות קומפורט - 61,700 שקל.",2X4
594,14793,143,ב מ וו,740I,,2007,992,7,4000,3055,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,2045,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7,426,ב.מ.וו,סדרה_7,2007,4,5,--,7,--,שנתיים,--,2001,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4000,306,6300,39.7,3500,6.9,250,--,--,8.9,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,2 או 6,יש,אין,אין,0,0,--,0,0,1,--,--,--,--,--,--,--,--,--,--,518.0,190.0,148.5,313.0,500,--,2010,0,0,245/50R18,88,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"כסאות חשמליים עם זכרון, חיישן פנסי תאורה, שמשות אחוריות כהות, כסאות קומפורט - 61,700 שקל.",2X4
595,14793,143,ב מ וו,740I,,2007,992,7,4000,3055,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,2045,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7,427,ב.מ.וו,סדרה_7,2007,4,5,--,7,--,שנתיים,--,2001,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4000,306,6300,39.7,3500,6.8,250,--,--,8.9,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,2 או 6,יש,אין,אין,0,0,--,0,0,1,--,--,--,--,--,--,--,--,--,--,504.0,190.0,149.0,299.0,500,--,1970,0,0,245/50R18,88,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"כסאות חשמליים עם זכרון, חיישן פנסי תאורה, שמשות אחוריות כהות, כסאות קומפורט - 61,700 שקל.",2X4
596,14774,143,ב מ וו,740LI,,2008,982,7,4000,3095,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,2085,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7,433,ב.מ.וו,סדרה_7,2008,4,5,--,7,--,שנתיים,--,2001,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4000,306,6300,39.7,3500,6.8,250,--,--,8.9,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,2 או 6,יש,אין,אין,0,0,--,0,0,1,--,--,--,--,--,--,--,--,--,--,504.0,190.0,149.0,299.0,500,--,1970,0,0,245/50R18,88,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"כסאות חשמליים עם זכרון, חיישן פנסי תאורה, שמשות אחוריות כהות, כסאות קומפורט - 61,700 שקל.",2X4
597,14774,143,ב מ וו,740LI,,2008,982,7,4000,3095,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,2085,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7,458,ב.מ.וו,סדרה_7,2008,4,5,--,7,--,שנתיים,--,2001,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4000,306,6300,39.7,3500,6.9,250,--,--,8.9,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,2 או 6,יש,אין,אין,0,0,--,0,0,1,--,--,--,--,--,--,--,--,--,--,518.0,190.0,148.5,313.0,500,--,2010,0,0,245/50R18,88,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"כסאות חשמליים עם זכרון, חיישן פנסי תאורה, שמשות אחוריות כהות, כסאות קומפורט - 61,700 שקל.",2X4
598,14794,143,ב מ וו,740I,,2008,992,7,4000,3055,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,2045,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7,433,ב.מ.וו,סדרה_7,2008,4,5,--,7,--,שנתיים,--,2001,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4000,306,6300,39.7,3500,6.8,250,--,--,8.9,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,2 או 6,יש,אין,אין,0,0,--,0,0,1,--,--,--,--,--,--,--,--,--,--,504.0,190.0,149.0,299.0,500,--,1970,0,0,245/50R18,88,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"כסאות חשמליים עם זכרון, חיישן פנסי תאורה, שמשות אחוריות כהות, כסאות קומפורט - 61,700 שקל.",2X4
599,14794,143,ב מ וו,740I,,2008,992,7,4000,3055,,1.0,4X2,1,4,1,1,0,סדאן,P,1,בנזין,4,306,5,1,2045,750,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_7,458,ב.מ.וו,סדרה_7,2008,4,5,--,7,--,שנתיים,--,2001,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4000,306,6300,39.7,3500,6.9,250,--,--,8.9,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,2 או 6,יש,אין,אין,0,0,--,0,0,1,--,--,--,--,--,--,--,--,--,--,518.0,190.0,148.5,313.0,500,--,2010,0,0,245/50R18,88,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,4,בקרת אקלים,1,1,כולל שמירת מרחק,עור,אין,אין,--,קסנון,יש,אין,אין,אחוריים,אין,אין,אין,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,"כסאות חשמליים עם זכרון, חיישן פנסי תאורה, שמשות אחוריות כהות, כסאות קומפורט - 61,700 שקל.",2X4
600,14812,143,ב מ וו,650I,,2007,1001,7,4799,2650,,1.0,4X2,1,2,0,1,0,קבריולט,P,1,בנזין,2,367,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_6,47,ב.מ.וו,סדרה_6_קבריולה,2007,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
601,14813,143,ב מ וו,650I,,2007,1002,7,4799,2650,,1.0,4X2,1,2,0,1,0,קבריולט,P,1,בנזין,2,367,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_6,47,ב.מ.וו,סדרה_6_קבריולה,2007,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
602,16094,143,ב מ וו,650I,,2007,1841,7,4799,2260,,1.0,4X2,1,2,0,1,0,קבריולט,P,1,בנזין,2,367,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_6,47,ב.מ.וו,סדרה_6_קבריולה,2007,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
603,16366,143,ב מ וו,650I,,2007,4151,7,4799,2540,,1.0,4X2,1,2,1,1,0,קופה,P,1,בנזין,2,367,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_6,47,ב.מ.וו,סדרה_6_קבריולה,2007,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
604,14814,143,ב מ וו,650I,,2008,1002,7,4799,2650,,1.0,4X2,1,2,0,1,0,קבריולט,P,1,בנזין,2,367,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_6,45,ב.מ.וו,סדרה_6_קבריולה,2008,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
605,16095,143,ב מ וו,650I,,2008,1841,7,4799,2260,,1.0,4X2,1,2,0,1,0,קבריולט,P,1,בנזין,2,367,4,1,0,0,,הנעה רגילה,0,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,0,0,0,סדרה_6,45,ב.מ.וו,סדרה_6_קבריולה,2008,2,4,--,7,--,--,--,2003,אחורית,אוטומטית - טיפטרוניק,6,בנזין,8,4799,367,6300,50,3400,5.6,250,--,--,9.1,--,--,--,--,--,--,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,0,0,--,0,0,0,--,--,--,--,--,--,--,--,--,--,482.0,185.5,137.4,278.0,300,--,1935,0,0,245/45R18,70,מקורית + שליטה מההגה,יש,אין,אין,--,אין,אין,--,--,אין,2,בקרת אקלים,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,אין,אחוריים,אין,אין,יש,--,--,אין,אין,אין,אין,--,--,--,--,--,--,--,--,--,--,--,2X4
606,14939,143,ב מ וו,840I,ELEGANT,2020,1058,7,2998,2225,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,340,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,0,,1,0,1,,1,0,0,סדרה_8,554,ב.מ.וו,סדרה_8,2020,2,4,--,7,23560,--,--,2019,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,2998,340,5000,51,1600,5.3,250,10.1,14.7,--,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים ומאחור",484.3,190.2,133.9,282.2,350,--,1830,0,0,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אחורי אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, מפתח חכם כולל צג מגע, סגירת וואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע Harman Kardon עם 12 רמקולים, גג בד עם פתיחה וסגירה חשמלית עד למהירות של 50 קמ""ש, פתחי אוויר לחימום איזור הצוואר, גימורי פנים עץ","חבילת M-Sport הכוללת גימורי M חיצוניים, גימורי פנים אלומיניום, חישוקים יחודיים",2X4
607,14939,143,ב מ וו,840I,ELEGANT,2020,1058,7,2998,2225,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,340,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,0,,1,0,1,,1,0,0,סדרה_8,559,ב.מ.וו,סדרה_8,2020,2,4,--,7,22072,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2998,340,5000,50.9,1600,5.0,250,7.6,12.6,10.2,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים ומאחור",484.3,190.2,134.1,282.2,420,--,1710,0,0,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אחורי אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, מפתח חכם כולל צג מגע, סגירת וואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע Harman Kardon עם 16 רמקולים, חלונות אחוריים כהים, גימורי פנים עץ",--,2X4
608,15115,143,ב מ וו,840I,ELEGANT,2020,1149,7,2998,2225,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,340,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,1,,1,0,0,סדרה_8,554,ב.מ.וו,סדרה_8,2020,2,4,--,7,23560,--,--,2019,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,2998,340,5000,51,1600,5.3,250,10.1,14.7,--,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים ומאחור",484.3,190.2,133.9,282.2,350,--,1830,0,0,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אחורי אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, מפתח חכם כולל צג מגע, סגירת וואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע Harman Kardon עם 12 רמקולים, גג בד עם פתיחה וסגירה חשמלית עד למהירות של 50 קמ""ש, פתחי אוויר לחימום איזור הצוואר, גימורי פנים עץ","חבילת M-Sport הכוללת גימורי M חיצוניים, גימורי פנים אלומיניום, חישוקים יחודיים",2X4
609,15115,143,ב מ וו,840I,ELEGANT,2020,1149,7,2998,2225,,1.0,4X2,1,2,0,1,0,קופה,P,1,בנזין,2,340,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,1,,1,0,0,סדרה_8,559,ב.מ.וו,סדרה_8,2020,2,4,--,7,22072,--,--,2018,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,2998,340,5000,50.9,1600,5.0,250,7.6,12.6,10.2,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,6,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים ומאחור",484.3,190.2,134.1,282.2,420,--,1710,0,0,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אחורי אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, מפתח חכם כולל צג מגע, סגירת וואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע Harman Kardon עם 16 רמקולים, חלונות אחוריים כהים, גימורי פנים עץ",--,2X4
610,15219,143,ב מ וו,840I,ELEGANT,2020,1226,7,2998,2340,,1.0,4X2,1,2,0,1,0,קבריולט,P,1,בנזין,2,340,4,1,0,0,,הנעה רגילה,1,יצרן,1,יצרן,1,1,1,יצרן,1,1,1,0,0,1,יצרן,1,0,1,,1,0,0,סדרה_8,554,ב.מ.וו,סדרה_8,2020,2,4,--,7,23560,--,--,2019,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,8,2998,340,5000,51,1600,5.3,250,10.1,14.7,--,--,--,--,--,--,15,אין ציון,ABS + EBD + BAS,4,יש,יש,יש,1,1,יש,1,1,1,היגוי אקטיבי,היגוי אקטיבי,יש,יש,יש,יש,אין,אין,אין,"התרעת התנגשות צידית כולל היגוי אקטיבי, מערכת סיוע לנהג בתמרוני חירום, מערכת התראה בפני תעבורה צולבת מלפנים ומאחור",484.3,190.2,133.9,282.2,350,--,1830,0,0,ק' 245/35R20 א' 275/30R20,68,מקורית + שליטה מההגה,יש,אין,יש,10.2,יש,כונן קשיח + USB+ AUX,Apple CarPlay,אין,אין,2,בקרת אקלים מפוצלת,0,1,כולל שמירת מרחק,עור,יש  + זכרון,מלפנים + אוורור,אין,LED,יש,יש,יש,אחוריים + קדמיים,היקפיות + מבט על,יש,יש,יש,יש,כניסה + הנעה,יש,מראות פנים,הגה בלבד,אין,יש,יש,יש,יש,יש,אין,אדפטיביים,יש - ללא מגע,"נעילת דיפרנציאל אחורי אלקטרונית, מערכת זיכרון לנסיעה לאחור למרחק של 50 מטרים, מפתח חכם כולל צג מגע, סגירת וואקום לדלתות, הגה מתכוונן חשמלית, מערכת שמע Harman Kardon עם 12 רמקולים, גג בד עם פתיחה וסגירה חשמלית עד למהירות של 50 קמ""ש, פתחי אוויר לחימום איזור הצוואר, גימורי פנים עץ","חבילת M-Sport הכוללת גימורי M חיצוניים, גימורי פנים אלומיניום, חישוקים יחודיים",2X4
