,tozeret_cd,degem_cd,shnat_yitzur,tozar,kinuy_mishari,ramat_gimur,make,model,fieldchassis,fieldignition,fieldgearbox,fieldgear,fieldengine,fieldpiston,fieldloops,fieldmoment,fieldloopmoment,fieldacceleration,fieldspeed,fieldurban_consumption,fieldintercity_consumption,fieldconsumption,fieldelectricity_use,fieldbattery_capacity,fieldelectric_range,fieldhome_charging_time,fieldfast_charging_time,fieldairbag,fieldstability,fieldcenairbag,fieldizofix,fieldpressure_sensor,fieldbelt_warning,fieldautonomous_braking,fieldpedestrian_identification,fieldtwo_wheeler_identification,fieldadaptive_cruise_control,fieldlane_assist,fieldblind_spot,fieldrear_traffic,fieldrear_traffic_braking,fieldalert_fatigue,fieldhigh_beam_assist,fieldtraffic_sign_recognition,fieldcrossing_warning_open_door,fieldchild_rear_seat,fieldadditional_safety_equipment,fieldlength,fieldwidth,fieldheight,fieldwheel,fieldcargo,fieldchaircargo,fieldselfweight,fieldtire,fieldfuel,fieldaudio,fieldbluetooth,fielddisc_changer,fieldtouch_screen,fieldscreen_size,fieldgps,fieldaudio_connections,fieldconnectivity,fieldwireless_charging,fieldseat_screens,fieldwindows,fieldairconditioning,fieldsunroof,fieldhook,fieldrowing,fieldupholstery,fieldautochair,fieldhotchair,fieldmassage_seats,fieldlight,fieldfog,fieldrain,fielddark,fieldparking_sensors,fieldparking_camers,fieldautomatic_parking,fieldcomputer,fielddigital_cluster,fieldhead_up_display,fieldwithout_key,fieldfolding_mirrors,fieldinside_mirror,fieldleather,fieldheated_steering_wheel,fieldpaddle_shifters,fielddriving_mode,fieldstop_start,fieldelectric_handbrake,fieldambient_light,fieldhill_assist,fieldsuspension_dampers,fieldelectric_tailgate,fieldmore_equ
511,143,234,2014,ב מ וו,328I,BUSINESS,ב.מ.וו,X3,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין,4,5000,35.7,1250,6.7,210,10.9,14.9,13.3,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,464.8,188.1,167.5,281.0,550,--,1815,225/60R17,67,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אין,--,רגילים,יש,יש,אין,אחוריים,אחורית,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
512,722,25,2014,ב מ וו,X3 XDRIVE 28I,BUSINESS,ב.מ.וו,X3,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין,4,5000,35.7,1250,6.7,210,10.9,14.9,13.3,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,464.8,188.1,167.5,281.0,550,--,1815,225/60R17,67,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אין,--,רגילים,יש,יש,אין,אחוריים,אחורית,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
513,722,29,2014,ב מ וו,X3 XDRIVE 28I,BUSINESS,ב.מ.וו,X3,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין,4,5000,35.7,1250,6.7,210,10.9,14.9,13.3,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,464.8,188.1,167.5,281.0,550,--,1815,225/60R17,67,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אין,--,רגילים,יש,יש,אין,אחוריים,אחורית,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
514,722,54,2014,ב מ וו,X3 XDRIVE 28I,BUSINESS,ב.מ.וו,X3,--,כפולה (4X4),אוטומטית - טיפטרוניק,8,בנזין,4,5000,35.7,1250,6.7,210,10.9,14.9,13.3,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,464.8,188.1,167.5,281.0,550,--,1815,225/60R17,67,מקורית + שליטה מההגה,יש,אין,יש,--,יש,USB,--,--,אין,4,בקרת אקלים מפוצלת,1,1,יש,עור,יש  + זכרון,אין,--,רגילים,יש,יש,אין,אחוריים,אחורית,אין,יש,--,--,הנעה בלבד,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
515,143,239,2015,ב מ וו,520I,EXECUTIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.5,1250,7.9,233,11.6,19.6,15.6,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1690,225/55R17,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
516,143,344,2015,ב מ וו,520I,EXECUTIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.5,1250,7.9,233,11.6,19.6,15.6,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1690,225/55R17,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
517,143,245,2016,ב מ וו,435I,LUXURY,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,40.8,1200,5.7,250,9.4,16.7,13,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1765,245/45R18,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
518,143,346,2016,ב מ וו,435I,LUXURY,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,40.8,1200,5.7,250,9.4,16.7,13,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1765,245/45R18,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
519,143,367,2016,ב מ וו,435I,LUXURY,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,40.8,1200,5.7,250,9.4,16.7,13,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1765,245/45R18,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
520,143,439,2016,ב מ וו,435I,LUXURY,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,40.8,1200,5.7,250,9.4,16.7,13,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1765,245/45R18,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
521,143,450,2016,ב מ וו,435I,LUXURY,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,40.8,1200,5.7,250,9.4,16.7,13,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1765,245/45R18,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
522,143,263,2015,ב מ וו,528I,EXECUTIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,35.7,1250,6.2,250,11.6,18.9,15.4,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1700,225/55R17,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
523,143,263,2016,ב מ וו,528I,EXECUTIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,35.7,1250,6.2,250,11.6,18.9,15.4,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1700,225/55R17,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
524,143,375,2016,ב מ וו,528I,EXECUTIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,35.7,1250,6.2,250,11.6,18.9,15.4,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1700,225/55R17,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
525,143,594,2016,ב מ וו,528I,EXECUTIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,35.7,1250,6.2,250,11.6,18.9,15.4,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1700,225/55R17,70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,בד,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
526,143,264,2015,ב מ וו,535I,EXCLUSIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,40.8,1200,5.7,250,9.4,16.7,13,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1765,"ק' 245/40R19 , א' 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
527,143,264,2016,ב מ וו,535I,EXCLUSIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,40.8,1200,5.7,250,9.4,16.7,13,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1765,"ק' 245/40R19 , א' 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
528,143,456,2016,ב מ וו,535I,EXCLUSIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,40.8,1200,5.7,250,9.4,16.7,13,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1765,"ק' 245/40R19 , א' 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
529,143,596,2016,ב מ וו,535I,EXCLUSIVE,ב.מ.וו,סדרה_5,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,6,5800,40.8,1200,5.7,250,9.4,16.7,13,--,--,--,--,--,6,יש,יש,יש,1,1,--,0,0,0,--,--,--,--,--,--,--,--,--,--,490.7,186.0,146.4,296.8,520,--,1765,"ק' 245/40R19 , א' 275/35R19",70,מקורית + שליטה מההגה,יש,אין,יש,--,אין,כונן קשיח + USB+ AUX,--,--,אין,4,בקרת אקלים + פתחי איוורור מאחור,1,1,יש,עור,יש  + זכרון,אין,--,קסנון,יש,יש,יש,אחוריים + קדמיים,אחורית,אין,יש,--,--,כניסה + הנעה,יש,מראות צד + פנים,הגה בלבד,--,--,--,--,--,--,--,--,--,--
530,143,268,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2_קבריולה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.5,1300,7.6,226,11.8,19.6,15.9,--,--,--,--,--,4,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.3,269.0,280,--,1605,205/50R17,52,מקורית + שליטה מההגה,יש,אין,יש,6.5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים,0,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אין,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
531,143,268,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2,--,אחורית,אוטומטית - טיפטרוניק,8,בנזין,4,5000,27.0,1250,7.0,230,12.5,20.8,16.7,--,--,--,--,--,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.8,269.0,390,--,1365,225/45R17,52,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אופציונלי,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אופציונלי,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
532,143,268,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.0,1250,7.5,231,12,20,16.1,--,--,--,--,--,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.8,269.0,390,--,1510,225/45R17,52,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אופציונלי,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אופציונלי,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
533,143,269,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2_קבריולה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.5,1300,7.6,226,11.8,19.6,15.9,--,--,--,--,--,4,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.3,269.0,280,--,1605,205/50R17,52,מקורית + שליטה מההגה,יש,אין,יש,6.5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים,0,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אין,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
534,143,269,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2,--,אחורית,אוטומטית - טיפטרוניק,8,בנזין,4,5000,27.0,1250,7.0,230,12.5,20.8,16.7,--,--,--,--,--,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.8,269.0,390,--,1365,225/45R17,52,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אופציונלי,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אופציונלי,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
535,143,269,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.0,1250,7.5,231,12,20,16.1,--,--,--,--,--,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.8,269.0,390,--,1510,225/45R17,52,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אופציונלי,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אופציונלי,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
536,143,448,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2_קבריולה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.5,1300,7.6,226,11.8,19.6,15.9,--,--,--,--,--,4,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.3,269.0,280,--,1605,205/50R17,52,מקורית + שליטה מההגה,יש,אין,יש,6.5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים,0,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אין,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
537,143,448,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2,--,אחורית,אוטומטית - טיפטרוניק,8,בנזין,4,5000,27.0,1250,7.0,230,12.5,20.8,16.7,--,--,--,--,--,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.8,269.0,390,--,1365,225/45R17,52,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אופציונלי,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אופציונלי,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
538,143,448,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.0,1250,7.5,231,12,20,16.1,--,--,--,--,--,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.8,269.0,390,--,1510,225/45R17,52,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אופציונלי,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אופציונלי,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
539,143,563,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2_קבריולה,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.5,1300,7.6,226,11.8,19.6,15.9,--,--,--,--,--,4,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.3,269.0,280,--,1605,205/50R17,52,מקורית + שליטה מההגה,יש,אין,יש,6.5,אין,USB + AUX,אין,אין,אין,2,בקרת אקלים,0,1,יש,עור,אין,אין,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אין,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
540,143,563,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2,--,אחורית,אוטומטית - טיפטרוניק,8,בנזין,4,5000,27.0,1250,7.0,230,12.5,20.8,16.7,--,--,--,--,--,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.8,269.0,390,--,1365,225/45R17,52,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אופציונלי,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אופציונלי,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
541,143,563,2016,ב מ וו,220I,BUSINESS,ב.מ.וו,סדרה_2,--,אחורית,אוטומטית - טיפטרוניק,8,טורבו בנזין,4,5000,27.0,1250,7.5,231,12,20,16.1,--,--,--,--,--,6,יש,יש,יש,0,1,אין,0,0,0,אין,אין,אין,אין,אין,אין,אין,אין,אין,--,443.2,177.4,141.8,269.0,390,--,1510,225/45R17,52,מקורית + שליטה מההגה,יש,אין,יש,--,אופציונלי,USB + AUX,אין,אין,אין,4,בקרת אקלים,1,1,יש,בד,אין,אופציונלי,אין,רגילים,יש,יש,יש,אין,אין,אין,יש,אין,אין,הנעה בלבד,אופציונלי,אין,הגה בלבד,אין,יש,אין,יש,אין,אין,אין,רגילים,אין,--
